"idResource","idUser","chosenCategory","incentive"
100301,851,2,"EXTRINSIC"
100301,756,2,"EXTRINSIC"
100301,877,2,"EXTRINSIC"
100301,672,2,"EXTRINSIC"
100301,847,2,"EXTRINSIC"
100302,756,2,"EXTRINSIC"
100302,882,2,"EXTRINSIC"
100302,847,2,"EXTRINSIC"
100302,672,2,"EXTRINSIC"
100304,672,2,"EXTRINSIC"
100304,877,2,"EXTRINSIC"
100304,882,2,"EXTRINSIC"
100304,311,2,"EXTRINSIC"
100304,846,2,"EXTRINSIC"
100305,847,2,"EXTRINSIC"
100305,877,2,"EXTRINSIC"
100305,756,2,"EXTRINSIC"
100305,851,2,"EXTRINSIC"
100305,850,2,"EXTRINSIC"
100305,672,2,"EXTRINSIC"
100306,672,2,"EXTRINSIC"
100306,847,2,"EXTRINSIC"
100306,851,2,"EXTRINSIC"
100306,877,2,"EXTRINSIC"
100306,756,2,"EXTRINSIC"
100307,756,2,"EXTRINSIC"
100307,672,2,"EXTRINSIC"
100307,851,2,"EXTRINSIC"
100307,847,2,"EXTRINSIC"
100307,877,2,"EXTRINSIC"
100307,311,2,"EXTRINSIC"
100308,847,2,"EXTRINSIC"
100308,672,2,"EXTRINSIC"
100308,851,2,"EXTRINSIC"
100308,877,2,"EXTRINSIC"
100308,756,2,"EXTRINSIC"
100308,311,2,"EXTRINSIC"
100310,756,2,"EXTRINSIC"
100310,672,2,"EXTRINSIC"
100310,847,2,"EXTRINSIC"
100310,851,2,"EXTRINSIC"
100311,672,2,"EXTRINSIC"
100311,903,2,"EXTRINSIC"
100311,882,2,"EXTRINSIC"
100311,756,2,"EXTRINSIC"
100313,851,2,"EXTRINSIC"
100313,672,2,"EXTRINSIC"
100313,877,2,"EXTRINSIC"
100313,756,2,"EXTRINSIC"
100313,847,2,"EXTRINSIC"
100314,311,2,"EXTRINSIC"
100314,672,2,"EXTRINSIC"
100314,846,2,"EXTRINSIC"
100314,882,2,"EXTRINSIC"
100315,877,2,"EXTRINSIC"
100315,756,2,"EXTRINSIC"
100315,672,2,"EXTRINSIC"
100315,847,2,"EXTRINSIC"
100315,851,2,"EXTRINSIC"
100316,847,2,"EXTRINSIC"
100316,756,2,"EXTRINSIC"
100316,672,2,"EXTRINSIC"
100316,851,2,"EXTRINSIC"
100316,877,2,"EXTRINSIC"
100317,756,2,"EXTRINSIC"
100317,903,2,"EXTRINSIC"
100317,882,2,"EXTRINSIC"
100317,672,2,"EXTRINSIC"
100319,672,2,"EXTRINSIC"
100319,882,2,"EXTRINSIC"
100319,847,2,"EXTRINSIC"
100319,311,2,"EXTRINSIC"
100321,847,2,"EXTRINSIC"
100321,882,2,"EXTRINSIC"
100321,672,2,"EXTRINSIC"
100321,756,2,"EXTRINSIC"
100322,847,2,"EXTRINSIC"
100322,311,2,"EXTRINSIC"
100322,672,2,"EXTRINSIC"
100322,850,2,"EXTRINSIC"
100323,851,2,"EXTRINSIC"
100323,847,2,"EXTRINSIC"
100323,756,2,"EXTRINSIC"
100323,850,2,"EXTRINSIC"
100323,672,2,"EXTRINSIC"
100323,877,2,"EXTRINSIC"
100324,847,2,"EXTRINSIC"
100324,672,2,"EXTRINSIC"
100324,850,2,"EXTRINSIC"
100324,311,2,"EXTRINSIC"
100325,756,2,"EXTRINSIC"
100325,672,2,"EXTRINSIC"
100325,847,2,"EXTRINSIC"
100325,882,2,"EXTRINSIC"
100326,939,2,"EXTRINSIC"
100326,672,2,"EXTRINSIC"
100326,756,2,"EXTRINSIC"
100326,851,2,"EXTRINSIC"
100327,311,2,"EXTRINSIC"
100327,847,2,"EXTRINSIC"
100327,850,2,"EXTRINSIC"
100327,672,2,"EXTRINSIC"
100328,847,2,"EXTRINSIC"
100328,672,2,"EXTRINSIC"
100328,311,2,"EXTRINSIC"
100328,851,2,"EXTRINSIC"
100329,851,2,"EXTRINSIC"
100329,672,2,"EXTRINSIC"
100329,850,2,"EXTRINSIC"
100329,847,2,"EXTRINSIC"
100329,756,2,"EXTRINSIC"
100329,877,2,"EXTRINSIC"
100330,672,2,"EXTRINSIC"
100330,311,2,"EXTRINSIC"
100330,756,2,"EXTRINSIC"
100330,882,2,"EXTRINSIC"
100330,847,2,"EXTRINSIC"
100331,882,2,"EXTRINSIC"
100331,672,2,"EXTRINSIC"
100331,851,2,"EXTRINSIC"
100331,756,2,"EXTRINSIC"
100332,882,2,"EXTRINSIC"
100332,672,2,"EXTRINSIC"
100332,847,2,"EXTRINSIC"
100332,846,2,"EXTRINSIC"
100332,311,2,"EXTRINSIC"
100333,672,2,"EXTRINSIC"
100333,847,2,"EXTRINSIC"
100333,311,2,"EXTRINSIC"
100333,756,2,"EXTRINSIC"
100333,851,2,"EXTRINSIC"
100333,877,2,"EXTRINSIC"
100334,850,2,"EXTRINSIC"
100334,847,2,"EXTRINSIC"
100334,311,2,"EXTRINSIC"
100334,672,2,"EXTRINSIC"
100335,756,2,"EXTRINSIC"
100335,851,2,"EXTRINSIC"
100335,311,2,"EXTRINSIC"
100335,672,2,"EXTRINSIC"
100336,882,2,"EXTRINSIC"
100336,672,2,"EXTRINSIC"
100336,851,2,"EXTRINSIC"
100336,756,2,"EXTRINSIC"
100337,903,2,"EXTRINSIC"
100337,882,2,"EXTRINSIC"
100337,756,2,"EXTRINSIC"
100337,672,2,"EXTRINSIC"
100338,854,2,"EXTRINSIC"
100338,756,2,"EXTRINSIC"
100338,672,2,"EXTRINSIC"
100338,882,2,"EXTRINSIC"
100338,311,2,"EXTRINSIC"
100338,847,2,"EXTRINSIC"
100338,851,2,"EXTRINSIC"
100338,877,2,"EXTRINSIC"
100340,311,2,"EXTRINSIC"
100340,851,2,"EXTRINSIC"
100340,847,2,"EXTRINSIC"
100340,756,2,"EXTRINSIC"
100340,877,2,"EXTRINSIC"
100340,672,2,"EXTRINSIC"
100341,672,2,"EXTRINSIC"
100341,877,2,"EXTRINSIC"
100341,756,2,"EXTRINSIC"
100341,854,2,"EXTRINSIC"
100341,847,2,"EXTRINSIC"
100341,311,2,"EXTRINSIC"
100341,851,2,"EXTRINSIC"
100342,672,2,"EXTRINSIC"
100342,756,2,"EXTRINSIC"
100342,877,2,"EXTRINSIC"
100342,847,2,"EXTRINSIC"
100342,882,2,"EXTRINSIC"
100343,756,2,"EXTRINSIC"
100343,882,2,"EXTRINSIC"
100343,903,2,"EXTRINSIC"
100343,672,2,"EXTRINSIC"
100344,756,2,"EXTRINSIC"
100344,877,2,"EXTRINSIC"
100344,847,2,"EXTRINSIC"
100344,672,2,"EXTRINSIC"
100344,851,2,"EXTRINSIC"
100345,903,2,"EXTRINSIC"
100345,882,2,"EXTRINSIC"
100345,756,2,"EXTRINSIC"
100345,672,2,"EXTRINSIC"
100347,311,2,"EXTRINSIC"
100347,854,2,"EXTRINSIC"
100347,882,2,"EXTRINSIC"
100347,877,2,"EXTRINSIC"
100347,672,2,"EXTRINSIC"
100347,851,2,"EXTRINSIC"
100347,847,2,"EXTRINSIC"
100347,850,2,"EXTRINSIC"
100347,756,2,"EXTRINSIC"
100349,903,2,"EXTRINSIC"
100349,882,2,"EXTRINSIC"
100349,672,2,"EXTRINSIC"
100349,756,2,"EXTRINSIC"
100350,851,2,"EXTRINSIC"
100350,311,2,"EXTRINSIC"
100350,847,2,"EXTRINSIC"
100350,877,2,"EXTRINSIC"
100350,672,2,"EXTRINSIC"
100350,854,2,"EXTRINSIC"
100350,756,2,"EXTRINSIC"
100350,905,2,"EXTRINSIC"
100350,882,2,"EXTRINSIC"
100351,672,2,"EXTRINSIC"
100351,847,2,"EXTRINSIC"
100351,756,2,"EXTRINSIC"
100351,851,2,"EXTRINSIC"
100351,854,2,"EXTRINSIC"
100352,756,2,"EXTRINSIC"
100352,847,2,"EXTRINSIC"
100352,854,2,"EXTRINSIC"
100352,882,2,"EXTRINSIC"
100352,311,2,"EXTRINSIC"
100352,877,2,"EXTRINSIC"
100352,851,2,"EXTRINSIC"
100352,672,2,"EXTRINSIC"
100352,850,2,"EXTRINSIC"
100353,850,2,"EXTRINSIC"
100353,877,2,"EXTRINSIC"
100353,672,2,"EXTRINSIC"
100353,756,2,"EXTRINSIC"
100353,851,2,"EXTRINSIC"
100353,847,2,"EXTRINSIC"
100355,847,2,"EXTRINSIC"
100355,672,2,"EXTRINSIC"
100355,756,2,"EXTRINSIC"
100355,851,2,"EXTRINSIC"
100355,882,2,"EXTRINSIC"
100357,756,2,"EXTRINSIC"
100357,882,2,"EXTRINSIC"
100357,903,2,"EXTRINSIC"
100357,672,2,"EXTRINSIC"
100361,672,2,"EXTRINSIC"
100361,311,2,"EXTRINSIC"
100361,846,2,"EXTRINSIC"
100361,882,2,"EXTRINSIC"
100362,882,2,"EXTRINSIC"
100362,756,2,"EXTRINSIC"
100362,851,2,"EXTRINSIC"
100362,672,2,"EXTRINSIC"
100363,756,2,"EXTRINSIC"
100363,850,2,"EXTRINSIC"
100363,847,2,"EXTRINSIC"
100363,851,2,"EXTRINSIC"
100363,877,2,"EXTRINSIC"
100363,672,2,"EXTRINSIC"
100364,877,2,"EXTRINSIC"
100364,851,2,"EXTRINSIC"
100364,756,2,"EXTRINSIC"
100364,672,2,"EXTRINSIC"
100364,311,2,"EXTRINSIC"
100364,854,2,"EXTRINSIC"
100364,847,2,"EXTRINSIC"
100364,882,2,"EXTRINSIC"
100364,905,2,"EXTRINSIC"
100365,877,2,"EXTRINSIC"
100365,847,2,"EXTRINSIC"
100365,672,2,"EXTRINSIC"
100365,756,2,"EXTRINSIC"
100365,851,2,"EXTRINSIC"
100366,847,2,"EXTRINSIC"
100366,850,2,"EXTRINSIC"
100366,672,2,"EXTRINSIC"
100366,311,2,"EXTRINSIC"
100367,672,2,"EXTRINSIC"
100367,850,2,"EXTRINSIC"
100367,847,2,"EXTRINSIC"
100367,311,2,"EXTRINSIC"
100367,756,2,"EXTRINSIC"
100368,847,2,"EXTRINSIC"
100368,672,2,"EXTRINSIC"
100368,877,2,"EXTRINSIC"
100368,756,2,"EXTRINSIC"
100368,851,2,"EXTRINSIC"
100369,882,2,"EXTRINSIC"
100369,846,2,"EXTRINSIC"
100369,311,2,"EXTRINSIC"
100369,672,2,"EXTRINSIC"
100371,847,2,"EXTRINSIC"
100371,850,2,"EXTRINSIC"
100371,672,2,"EXTRINSIC"
100371,311,2,"EXTRINSIC"
100371,882,2,"EXTRINSIC"
100372,672,2,"EXTRINSIC"
100372,882,2,"EXTRINSIC"
100372,877,2,"EXTRINSIC"
100372,846,2,"EXTRINSIC"
100372,311,2,"EXTRINSIC"
100373,851,2,"EXTRINSIC"
100373,672,2,"EXTRINSIC"
100373,311,2,"EXTRINSIC"
100373,756,2,"EXTRINSIC"
100374,672,2,"EXTRINSIC"
100374,311,2,"EXTRINSIC"
100374,756,2,"EXTRINSIC"
100374,851,2,"EXTRINSIC"
100374,847,2,"EXTRINSIC"
100375,847,2,"EXTRINSIC"
100375,672,2,"EXTRINSIC"
100375,756,2,"EXTRINSIC"
100375,882,2,"EXTRINSIC"
100376,756,2,"EXTRINSIC"
100376,672,2,"EXTRINSIC"
100376,851,2,"EXTRINSIC"
100376,882,2,"EXTRINSIC"
100377,847,2,"EXTRINSIC"
100377,311,2,"EXTRINSIC"
100377,882,2,"EXTRINSIC"
100377,756,2,"EXTRINSIC"
100377,672,2,"EXTRINSIC"
100377,851,2,"EXTRINSIC"
100377,854,2,"EXTRINSIC"
100378,935,2,"EXTRINSIC"
100378,672,2,"EXTRINSIC"
100378,311,2,"EXTRINSIC"
100378,851,2,"EXTRINSIC"
100382,672,2,"EXTRINSIC"
100382,311,2,"EXTRINSIC"
100382,851,2,"EXTRINSIC"
100383,882,2,"EXTRINSIC"
100383,851,2,"EXTRINSIC"
100383,311,2,"EXTRINSIC"
100383,672,2,"EXTRINSIC"
100383,877,2,"EXTRINSIC"
100383,756,2,"EXTRINSIC"
100383,847,2,"EXTRINSIC"
100383,854,2,"EXTRINSIC"
100385,756,2,"EXTRINSIC"
100385,672,2,"EXTRINSIC"
100385,847,2,"EXTRINSIC"
100385,882,2,"EXTRINSIC"
100385,903,2,"EXTRINSIC"
100388,851,2,"EXTRINSIC"
100388,756,2,"EXTRINSIC"
100388,850,2,"EXTRINSIC"
100388,672,2,"EXTRINSIC"
100388,847,2,"EXTRINSIC"
100388,877,2,"EXTRINSIC"
100389,756,2,"EXTRINSIC"
100389,850,2,"EXTRINSIC"
100389,847,2,"EXTRINSIC"
100389,672,2,"EXTRINSIC"
100389,882,2,"EXTRINSIC"
100390,851,2,"EXTRINSIC"
100390,672,2,"EXTRINSIC"
100390,311,2,"EXTRINSIC"
100390,935,2,"EXTRINSIC"
100391,756,2,"EXTRINSIC"
100391,882,2,"EXTRINSIC"
100391,672,2,"EXTRINSIC"
100391,851,2,"EXTRINSIC"
100392,882,2,"EXTRINSIC"
100392,672,2,"EXTRINSIC"
100392,756,2,"EXTRINSIC"
100392,847,2,"EXTRINSIC"
100393,672,2,"EXTRINSIC"
100393,756,2,"EXTRINSIC"
100393,882,2,"EXTRINSIC"
100393,847,2,"EXTRINSIC"
100394,311,2,"EXTRINSIC"
100394,851,2,"EXTRINSIC"
100394,672,2,"EXTRINSIC"
100395,847,2,"EXTRINSIC"
100395,882,2,"EXTRINSIC"
100395,311,2,"EXTRINSIC"
100395,672,2,"EXTRINSIC"
100396,672,2,"EXTRINSIC"
100396,882,2,"EXTRINSIC"
100396,756,2,"EXTRINSIC"
100396,851,2,"EXTRINSIC"
100398,851,2,"EXTRINSIC"
100398,877,2,"EXTRINSIC"
100398,756,2,"EXTRINSIC"
100398,847,2,"EXTRINSIC"
100398,672,2,"EXTRINSIC"
100399,672,2,"EXTRINSIC"
100399,877,2,"EXTRINSIC"
100399,882,2,"EXTRINSIC"
100399,851,2,"EXTRINSIC"
100399,311,2,"EXTRINSIC"
100400,847,2,"EXTRINSIC"
100400,851,2,"EXTRINSIC"
100400,756,2,"EXTRINSIC"
100400,882,2,"EXTRINSIC"
100400,672,2,"EXTRINSIC"
100401,882,2,"EXTRINSIC"
100401,756,2,"EXTRINSIC"
100401,672,2,"EXTRINSIC"
100401,851,2,"EXTRINSIC"
100403,882,2,"EXTRINSIC"
100403,877,2,"EXTRINSIC"
100403,851,2,"EXTRINSIC"
100403,672,2,"EXTRINSIC"
100403,756,2,"EXTRINSIC"
100403,846,2,"EXTRINSIC"
100405,672,2,"EXTRINSIC"
100405,311,2,"EXTRINSIC"
100405,756,2,"EXTRINSIC"
100405,847,2,"EXTRINSIC"
100405,877,2,"EXTRINSIC"
100405,851,2,"EXTRINSIC"
100406,756,2,"EXTRINSIC"
100406,851,2,"EXTRINSIC"
100406,672,2,"EXTRINSIC"
100406,877,2,"EXTRINSIC"
100406,882,2,"EXTRINSIC"
100407,672,2,"EXTRINSIC"
100407,850,2,"EXTRINSIC"
100407,851,2,"EXTRINSIC"
100407,756,2,"EXTRINSIC"
100407,877,2,"EXTRINSIC"
100407,847,2,"EXTRINSIC"
100408,877,2,"EXTRINSIC"
100408,672,2,"EXTRINSIC"
100408,851,2,"EXTRINSIC"
100408,311,2,"EXTRINSIC"
100410,756,2,"EXTRINSIC"
100410,847,2,"EXTRINSIC"
100410,903,2,"EXTRINSIC"
100410,882,2,"EXTRINSIC"
100410,672,6,"EXTRINSIC"
100412,756,2,"EXTRINSIC"
100412,851,2,"EXTRINSIC"
100412,672,2,"EXTRINSIC"
100412,882,2,"EXTRINSIC"
100412,877,2,"EXTRINSIC"
100413,672,2,"EXTRINSIC"
100413,311,2,"EXTRINSIC"
100413,882,2,"EXTRINSIC"
100413,877,2,"EXTRINSIC"
100413,846,2,"EXTRINSIC"
100414,851,2,"EXTRINSIC"
100414,311,2,"EXTRINSIC"
100414,672,2,"EXTRINSIC"
100415,672,2,"EXTRINSIC"
100415,311,2,"EXTRINSIC"
100415,850,2,"EXTRINSIC"
100415,847,2,"EXTRINSIC"
100416,672,2,"EXTRINSIC"
100416,882,2,"EXTRINSIC"
100416,756,2,"EXTRINSIC"
100416,851,2,"EXTRINSIC"
100417,847,2,"EXTRINSIC"
100417,851,2,"EXTRINSIC"
100417,672,2,"EXTRINSIC"
100417,311,2,"EXTRINSIC"
100417,756,2,"EXTRINSIC"
100417,854,2,"EXTRINSIC"
100417,882,2,"EXTRINSIC"
100418,882,2,"EXTRINSIC"
100418,672,2,"EXTRINSIC"
100418,847,2,"EXTRINSIC"
100418,756,2,"EXTRINSIC"
100419,882,2,"EXTRINSIC"
100419,756,2,"EXTRINSIC"
100419,672,2,"EXTRINSIC"
100419,903,2,"EXTRINSIC"
100420,672,2,"EXTRINSIC"
100420,851,2,"EXTRINSIC"
100420,847,2,"EXTRINSIC"
100420,850,2,"EXTRINSIC"
100420,877,2,"EXTRINSIC"
100420,756,2,"EXTRINSIC"
100421,851,2,"EXTRINSIC"
100421,672,2,"EXTRINSIC"
100421,882,2,"EXTRINSIC"
100421,756,2,"EXTRINSIC"
100421,854,2,"EXTRINSIC"
100421,311,2,"EXTRINSIC"
100421,847,2,"EXTRINSIC"
100422,877,2,"EXTRINSIC"
100422,672,2,"EXTRINSIC"
100422,850,2,"EXTRINSIC"
100422,756,2,"EXTRINSIC"
100422,851,2,"EXTRINSIC"
100422,847,2,"EXTRINSIC"
100423,882,2,"EXTRINSIC"
100423,672,2,"EXTRINSIC"
100423,851,2,"EXTRINSIC"
100423,877,2,"EXTRINSIC"
100424,672,2,"EXTRINSIC"
100424,851,2,"EXTRINSIC"
100424,311,2,"EXTRINSIC"
100425,847,2,"EXTRINSIC"
100425,672,2,"EXTRINSIC"
100425,311,2,"EXTRINSIC"
100425,882,2,"EXTRINSIC"
100426,851,2,"EXTRINSIC"
100426,672,2,"EXTRINSIC"
100426,847,2,"EXTRINSIC"
100426,756,2,"EXTRINSIC"
100426,311,2,"EXTRINSIC"
100426,854,2,"EXTRINSIC"
100426,882,2,"EXTRINSIC"
100427,882,2,"EXTRINSIC"
100427,756,2,"EXTRINSIC"
100427,903,2,"EXTRINSIC"
100427,672,2,"EXTRINSIC"
100428,672,2,"EXTRINSIC"
100428,882,2,"EXTRINSIC"
100428,756,2,"EXTRINSIC"
100428,903,2,"EXTRINSIC"
100429,672,2,"EXTRINSIC"
100429,851,2,"EXTRINSIC"
100429,311,2,"EXTRINSIC"
100429,935,2,"EXTRINSIC"
100430,847,2,"EXTRINSIC"
100430,850,2,"EXTRINSIC"
100430,672,2,"EXTRINSIC"
100430,311,2,"EXTRINSIC"
100431,882,2,"EXTRINSIC"
100431,847,2,"EXTRINSIC"
100431,311,2,"EXTRINSIC"
100431,672,2,"EXTRINSIC"
100432,847,2,"EXTRINSIC"
100432,851,2,"EXTRINSIC"
100432,854,2,"EXTRINSIC"
100432,850,2,"EXTRINSIC"
100432,882,2,"EXTRINSIC"
100432,311,2,"EXTRINSIC"
100432,672,2,"EXTRINSIC"
100432,756,2,"EXTRINSIC"
100433,672,2,"EXTRINSIC"
100433,847,2,"EXTRINSIC"
100433,846,2,"EXTRINSIC"
100433,882,2,"EXTRINSIC"
100433,311,2,"EXTRINSIC"
100434,851,2,"EXTRINSIC"
100434,311,2,"EXTRINSIC"
100434,672,2,"EXTRINSIC"
100435,847,2,"EXTRINSIC"
100435,311,2,"EXTRINSIC"
100435,672,2,"EXTRINSIC"
100435,850,2,"EXTRINSIC"
100435,882,2,"EXTRINSIC"
100436,882,2,"EXTRINSIC"
100436,672,2,"EXTRINSIC"
100436,851,2,"EXTRINSIC"
100437,756,2,"EXTRINSIC"
100437,847,2,"EXTRINSIC"
100437,672,2,"EXTRINSIC"
100437,882,2,"EXTRINSIC"
100437,877,2,"EXTRINSIC"
100438,672,2,"EXTRINSIC"
100438,851,2,"EXTRINSIC"
100438,756,2,"EXTRINSIC"
100438,847,2,"EXTRINSIC"
100438,850,2,"EXTRINSIC"
100438,877,2,"EXTRINSIC"
100439,672,2,"EXTRINSIC"
100439,877,2,"EXTRINSIC"
100439,882,2,"EXTRINSIC"
100439,847,2,"EXTRINSIC"
100439,311,4,"EXTRINSIC"
100439,846,2,"EXTRINSIC"
100441,847,2,"EXTRINSIC"
100441,850,2,"EXTRINSIC"
100441,311,2,"EXTRINSIC"
100441,672,2,"EXTRINSIC"
100441,882,2,"EXTRINSIC"
100442,672,2,"EXTRINSIC"
100442,877,2,"EXTRINSIC"
100442,847,2,"EXTRINSIC"
100442,756,2,"EXTRINSIC"
100443,850,2,"EXTRINSIC"
100443,847,2,"EXTRINSIC"
100443,672,2,"EXTRINSIC"
100443,311,2,"EXTRINSIC"
100444,756,2,"EXTRINSIC"
100444,877,2,"EXTRINSIC"
100444,672,2,"EXTRINSIC"
100444,847,2,"EXTRINSIC"
100444,854,2,"EXTRINSIC"
100444,851,2,"EXTRINSIC"
100445,850,2,"EXTRINSIC"
100445,311,2,"EXTRINSIC"
100445,756,2,"EXTRINSIC"
100445,877,2,"EXTRINSIC"
100445,882,2,"EXTRINSIC"
100445,851,2,"EXTRINSIC"
100445,847,2,"EXTRINSIC"
100445,854,2,"EXTRINSIC"
100445,672,2,"EXTRINSIC"
100446,882,2,"EXTRINSIC"
100446,672,2,"EXTRINSIC"
100446,756,2,"EXTRINSIC"
100446,903,2,"EXTRINSIC"
100447,847,2,"EXTRINSIC"
100447,756,2,"EXTRINSIC"
100447,882,2,"EXTRINSIC"
100447,851,2,"EXTRINSIC"
100447,672,2,"EXTRINSIC"
100448,882,2,"EXTRINSIC"
100448,672,2,"EXTRINSIC"
100448,847,2,"EXTRINSIC"
100448,311,2,"EXTRINSIC"
100449,851,2,"EXTRINSIC"
100449,756,2,"EXTRINSIC"
100449,672,2,"EXTRINSIC"
100449,847,2,"EXTRINSIC"
100449,877,2,"EXTRINSIC"
100451,851,2,"EXTRINSIC"
100451,756,2,"EXTRINSIC"
100451,672,2,"EXTRINSIC"
100451,882,2,"EXTRINSIC"
100452,756,2,"EXTRINSIC"
100452,903,2,"EXTRINSIC"
100452,847,2,"EXTRINSIC"
100452,877,2,"EXTRINSIC"
100452,851,2,"EXTRINSIC"
100452,925,2,"EXTRINSIC"
100452,919,2,"EXTRINSIC"
100452,850,2,"EXTRINSIC"
100452,882,2,"EXTRINSIC"
100452,672,2,"EXTRINSIC"
100452,854,2,"EXTRINSIC"
100452,311,2,"EXTRINSIC"
100454,672,2,"EXTRINSIC"
100454,756,2,"EXTRINSIC"
100454,903,2,"EXTRINSIC"
100454,882,2,"EXTRINSIC"
100456,756,2,"EXTRINSIC"
100456,851,2,"EXTRINSIC"
100456,882,2,"EXTRINSIC"
100456,672,2,"EXTRINSIC"
100457,672,2,"EXTRINSIC"
100457,882,2,"EXTRINSIC"
100457,311,2,"EXTRINSIC"
100457,847,2,"EXTRINSIC"
100458,672,2,"EXTRINSIC"
100458,756,2,"EXTRINSIC"
100458,882,2,"EXTRINSIC"
100458,851,2,"EXTRINSIC"
100459,851,2,"EXTRINSIC"
100459,756,2,"EXTRINSIC"
100459,944,2,"EXTRINSIC"
100459,672,2,"EXTRINSIC"
100460,847,2,"EXTRINSIC"
100460,877,2,"EXTRINSIC"
100460,756,2,"EXTRINSIC"
100460,672,2,"EXTRINSIC"
100460,854,2,"EXTRINSIC"
100460,851,2,"EXTRINSIC"
100460,311,2,"EXTRINSIC"
100461,882,2,"EXTRINSIC"
100461,756,2,"EXTRINSIC"
100461,672,2,"EXTRINSIC"
100461,847,2,"EXTRINSIC"
100462,672,2,"EXTRINSIC"
100462,851,2,"EXTRINSIC"
100462,756,2,"EXTRINSIC"
100462,882,2,"EXTRINSIC"
100463,672,2,"EXTRINSIC"
100463,846,2,"EXTRINSIC"
100463,882,2,"EXTRINSIC"
100463,311,2,"EXTRINSIC"
100464,854,2,"EXTRINSIC"
100464,877,2,"EXTRINSIC"
100464,756,2,"EXTRINSIC"
100464,851,2,"EXTRINSIC"
100464,882,2,"EXTRINSIC"
100464,311,2,"EXTRINSIC"
100464,850,2,"EXTRINSIC"
100464,847,2,"EXTRINSIC"
100464,672,2,"EXTRINSIC"
100465,882,2,"EXTRINSIC"
100465,756,2,"EXTRINSIC"
100465,851,2,"EXTRINSIC"
100465,672,2,"EXTRINSIC"
100466,850,2,"EXTRINSIC"
100466,882,2,"EXTRINSIC"
100466,672,2,"EXTRINSIC"
100466,847,2,"EXTRINSIC"
100466,311,2,"EXTRINSIC"
100467,672,2,"EXTRINSIC"
100467,903,2,"EXTRINSIC"
100467,756,2,"EXTRINSIC"
100467,882,2,"EXTRINSIC"
100469,672,2,"EXTRINSIC"
100469,846,2,"EXTRINSIC"
100469,882,2,"EXTRINSIC"
100469,847,2,"EXTRINSIC"
100469,311,6,"EXTRINSIC"
100470,756,2,"EXTRINSIC"
100470,672,2,"EXTRINSIC"
100470,854,2,"EXTRINSIC"
100470,851,2,"EXTRINSIC"
100470,847,2,"EXTRINSIC"
100470,877,2,"EXTRINSIC"
100471,672,2,"EXTRINSIC"
100471,882,2,"EXTRINSIC"
100471,756,2,"EXTRINSIC"
100471,847,2,"EXTRINSIC"
100472,851,2,"EXTRINSIC"
100472,672,2,"EXTRINSIC"
100472,311,2,"EXTRINSIC"
100473,925,2,"EXTRINSIC"
100473,756,2,"EXTRINSIC"
100473,847,2,"EXTRINSIC"
100473,877,2,"EXTRINSIC"
100473,903,2,"EXTRINSIC"
100473,672,2,"EXTRINSIC"
100473,882,2,"EXTRINSIC"
100473,850,2,"EXTRINSIC"
100473,854,2,"EXTRINSIC"
100473,311,2,"EXTRINSIC"
100473,919,2,"EXTRINSIC"
100473,851,2,"EXTRINSIC"
100474,672,2,"EXTRINSIC"
100474,850,2,"EXTRINSIC"
100474,877,2,"EXTRINSIC"
100474,851,2,"EXTRINSIC"
100474,847,2,"EXTRINSIC"
100474,756,2,"EXTRINSIC"
100475,756,2,"EXTRINSIC"
100475,851,2,"EXTRINSIC"
100475,944,2,"EXTRINSIC"
100475,672,2,"EXTRINSIC"
100476,756,2,"EXTRINSIC"
100476,877,2,"EXTRINSIC"
100476,311,2,"EXTRINSIC"
100476,851,2,"EXTRINSIC"
100476,847,2,"EXTRINSIC"
100476,672,2,"EXTRINSIC"
100478,882,2,"EXTRINSIC"
100478,851,2,"EXTRINSIC"
100478,672,2,"EXTRINSIC"
100478,877,2,"EXTRINSIC"
100479,882,2,"EXTRINSIC"
100479,877,2,"EXTRINSIC"
100479,851,2,"EXTRINSIC"
100479,846,2,"EXTRINSIC"
100479,672,2,"EXTRINSIC"
100479,756,2,"EXTRINSIC"
100480,850,2,"EXTRINSIC"
100480,847,2,"EXTRINSIC"
100480,672,2,"EXTRINSIC"
100480,756,2,"EXTRINSIC"
100480,851,2,"EXTRINSIC"
100480,877,2,"EXTRINSIC"
100481,854,2,"EXTRINSIC"
100481,311,2,"EXTRINSIC"
100481,672,2,"EXTRINSIC"
100481,851,2,"EXTRINSIC"
100481,756,2,"EXTRINSIC"
100481,877,2,"EXTRINSIC"
100481,847,2,"EXTRINSIC"
100482,672,2,"EXTRINSIC"
100482,311,2,"EXTRINSIC"
100482,847,2,"EXTRINSIC"
100482,882,2,"EXTRINSIC"
100483,847,2,"EXTRINSIC"
100483,851,2,"EXTRINSIC"
100483,756,2,"EXTRINSIC"
100483,672,2,"EXTRINSIC"
100484,756,2,"EXTRINSIC"
100484,851,2,"EXTRINSIC"
100484,847,2,"EXTRINSIC"
100484,877,2,"EXTRINSIC"
100484,672,2,"EXTRINSIC"
100484,311,2,"EXTRINSIC"
100485,672,2,"EXTRINSIC"
100485,903,2,"EXTRINSIC"
100485,882,2,"EXTRINSIC"
100485,756,2,"EXTRINSIC"
100486,847,2,"EXTRINSIC"
100486,672,2,"EXTRINSIC"
100486,903,2,"EXTRINSIC"
100486,882,2,"EXTRINSIC"
100486,756,2,"EXTRINSIC"
